124.0,197.0
127.0,225.0
127.0,252.0
127.0,273.0
136.0,300.0
151.0,324.0
175.0,343.0
199.0,358.0
217.0,367.0
229.0,361.0
235.0,355.0
238.0,346.0
238.0,321.0
244.0,303.0
244.0,288.0
250.0,267.0
253.0,201.0
214.0,164.0
220.0,149.0
229.0,146.0
235.0,149.0
241.0,155.0
253.0,158.0
257.0,155.0
257.0,152.0
257.0,164.0
247.0,179.0
257.0,188.0
263.0,249.0
269.0,261.0
269.0,273.0
238.0,279.0
244.0,282.0
247.0,285.0
247.0,285.0
244.0,282.0
229.0,191.0
235.0,185.0
235.0,185.0
238.0,194.0
238.0,197.0
235.0,197.0
247.0,188.0
257.0,185.0
260.0,185.0
244.0,191.0
257.0,194.0
253.0,194.0
217.0,300.0
232.0,300.0
241.0,300.0
244.0,303.0
244.0,300.0
238.0,303.0
220.0,303.0
235.0,312.0
241.0,315.0
238.0,318.0
238.0,315.0
232.0,309.0
220.0,300.0
235.0,306.0
238.0,306.0
238.0,306.0
223.0,303.0
238.0,306.0
241.0,306.0
238.0,306.0
