151.0,164.0
140.0,193.0
132.0,219.0
125.0,241.0
121.0,270.0
125.0,296.0
136.0,322.0
147.0,344.0
173.0,366.0
206.0,370.0
232.0,366.0
254.0,358.0
276.0,347.0
298.0,325.0
312.0,303.0
331.0,285.0
342.0,259.0
180.0,156.0
195.0,153.0
209.0,160.0
224.0,167.0
232.0,178.0
283.0,204.0
298.0,204.0
312.0,211.0
327.0,219.0
335.0,230.0
246.0,222.0
239.0,241.0
228.0,256.0
224.0,270.0
202.0,270.0
209.0,278.0
217.0,281.0
224.0,285.0
232.0,285.0
187.0,189.0
198.0,189.0
209.0,197.0
221.0,208.0
206.0,204.0
195.0,200.0
272.0,230.0
287.0,230.0
298.0,233.0
305.0,244.0
294.0,244.0
279.0,237.0
169.0,296.0
184.0,296.0
202.0,296.0
206.0,303.0
217.0,303.0
228.0,314.0
235.0,325.0
221.0,329.0
206.0,333.0
195.0,329.0
184.0,322.0
176.0,311.0
173.0,300.0
195.0,307.0
202.0,311.0
213.0,314.0
232.0,325.0
209.0,318.0
202.0,314.0
191.0,311.0
