102.0,216.0
109.0,247.0
117.0,273.0
121.0,300.0
132.0,327.0
148.0,346.0
167.0,357.0
193.0,369.0
228.0,377.0
258.0,369.0
274.0,354.0
289.0,342.0
300.0,319.0
308.0,293.0
312.0,270.0
316.0,243.0
316.0,216.0
136.0,189.0
151.0,178.0
170.0,178.0
186.0,182.0
197.0,186.0
254.0,186.0
270.0,178.0
281.0,174.0
296.0,174.0
304.0,182.0
228.0,220.0
232.0,243.0
232.0,262.0
235.0,277.0
212.0,285.0
220.0,285.0
232.0,289.0
239.0,285.0
247.0,281.0
159.0,216.0
170.0,212.0
182.0,212.0
193.0,216.0
186.0,220.0
170.0,220.0
251.0,216.0
266.0,209.0
281.0,209.0
285.0,212.0
277.0,220.0
262.0,220.0
190.0,315.0
205.0,308.0
224.0,304.0
232.0,308.0
239.0,304.0
254.0,308.0
266.0,312.0
254.0,319.0
243.0,323.0
232.0,327.0
220.0,327.0
209.0,323.0
193.0,312.0
220.0,315.0
232.0,315.0
239.0,315.0
262.0,312.0
239.0,312.0
232.0,312.0
220.0,312.0
