104.0,235.0
114.0,260.0
120.0,278.0
126.0,297.0
138.0,315.0
157.0,331.0
175.0,340.0
200.0,349.0
225.0,352.0
246.0,346.0
256.0,340.0
262.0,331.0
271.0,315.0
274.0,294.0
280.0,272.0
283.0,253.0
280.0,232.0
151.0,210.0
166.0,201.0
181.0,195.0
194.0,195.0
206.0,198.0
249.0,198.0
259.0,195.0
268.0,192.0
277.0,195.0
280.0,201.0
231.0,223.0
234.0,238.0
240.0,250.0
243.0,263.0
219.0,275.0
225.0,275.0
234.0,275.0
243.0,275.0
246.0,272.0
172.0,229.0
181.0,220.0
194.0,220.0
203.0,226.0
194.0,232.0
181.0,232.0
243.0,223.0
256.0,216.0
265.0,216.0
268.0,223.0
265.0,226.0
252.0,226.0
200.0,303.0
215.0,294.0
231.0,287.0
237.0,291.0
243.0,287.0
252.0,294.0
252.0,303.0
249.0,312.0
243.0,318.0
234.0,318.0
225.0,318.0
215.0,315.0
203.0,303.0
228.0,297.0
234.0,297.0
243.0,300.0
252.0,303.0
243.0,306.0
234.0,306.0
225.0,306.0
