123.0,194.0
117.0,218.0
117.0,242.0
117.0,263.0
120.0,290.0
135.0,314.0
156.0,335.0
180.0,353.0
207.0,365.0
225.0,362.0
234.0,350.0
240.0,338.0
249.0,320.0
258.0,302.0
270.0,284.0
276.0,269.0
276.0,248.0
183.0,200.0
201.0,197.0
216.0,200.0
228.0,203.0
237.0,209.0
270.0,212.0
276.0,212.0
285.0,209.0
288.0,215.0
285.0,221.0
249.0,239.0
249.0,254.0
252.0,269.0
249.0,281.0
222.0,281.0
228.0,284.0
237.0,290.0
243.0,287.0
246.0,287.0
192.0,224.0
207.0,227.0
216.0,227.0
219.0,233.0
213.0,233.0
204.0,230.0
255.0,239.0
264.0,236.0
273.0,236.0
273.0,239.0
270.0,242.0
261.0,242.0
192.0,302.0
210.0,299.0
228.0,299.0
234.0,302.0
240.0,302.0
246.0,305.0
243.0,311.0
237.0,326.0
234.0,332.0
225.0,332.0
216.0,329.0
204.0,320.0
192.0,302.0
222.0,305.0
231.0,308.0
237.0,308.0
240.0,311.0
234.0,320.0
228.0,320.0
219.0,317.0
