213.0,235.0
201.0,257.0
198.0,275.0
195.0,300.0
201.0,315.0
204.0,330.0
204.0,340.0
207.0,346.0
223.0,355.0
241.0,355.0
269.0,355.0
293.0,355.0
315.0,343.0
330.0,327.0
340.0,312.0
346.0,294.0
355.0,266.0
229.0,204.0
220.0,195.0
217.0,192.0
213.0,195.0
213.0,201.0
229.0,208.0
238.0,204.0
247.0,208.0
263.0,214.0
278.0,226.0
217.0,235.0
204.0,247.0
192.0,257.0
189.0,266.0
204.0,278.0
201.0,278.0
201.0,281.0
204.0,281.0
210.0,284.0
220.0,226.0
217.0,223.0
220.0,223.0
223.0,232.0
220.0,232.0
217.0,232.0
241.0,238.0
241.0,232.0
247.0,232.0
260.0,241.0
250.0,244.0
241.0,241.0
204.0,303.0
198.0,300.0
195.0,297.0
195.0,300.0
198.0,300.0
207.0,306.0
223.0,315.0
210.0,318.0
204.0,318.0
201.0,315.0
198.0,312.0
198.0,309.0
204.0,303.0
201.0,306.0
201.0,306.0
204.0,309.0
220.0,315.0
201.0,306.0
201.0,306.0
198.0,303.0
