102.0,250.0
106.0,275.0
113.0,296.0
120.0,317.0
134.0,339.0
156.0,356.0
180.0,363.0
209.0,370.0
223.0,374.0
237.0,367.0
244.0,360.0
244.0,349.0
244.0,324.0
251.0,307.0
240.0,282.0
244.0,261.0
233.0,236.0
191.0,204.0
209.0,190.0
219.0,186.0
226.0,186.0
233.0,186.0
237.0,186.0
237.0,179.0
230.0,179.0
223.0,183.0
209.0,197.0
244.0,225.0
258.0,247.0
269.0,261.0
272.0,275.0
240.0,286.0
248.0,289.0
251.0,289.0
248.0,286.0
244.0,286.0
209.0,225.0
219.0,218.0
223.0,218.0
219.0,225.0
223.0,229.0
219.0,229.0
226.0,225.0
230.0,218.0
230.0,215.0
219.0,222.0
226.0,225.0
230.0,225.0
223.0,317.0
237.0,310.0
248.0,303.0
251.0,303.0
251.0,303.0
244.0,303.0
230.0,310.0
244.0,314.0
248.0,321.0
248.0,324.0
244.0,324.0
237.0,321.0
223.0,317.0
240.0,314.0
244.0,310.0
244.0,310.0
230.0,307.0
248.0,310.0
248.0,310.0
244.0,310.0
