134.0,276.0
148.0,299.0
161.0,316.0
178.0,333.0
198.0,353.0
222.0,363.0
242.0,367.0
262.0,363.0
293.0,353.0
316.0,330.0
330.0,303.0
340.0,282.0
343.0,255.0
337.0,228.0
330.0,208.0
320.0,185.0
306.0,158.0
127.0,249.0
131.0,239.0
141.0,228.0
151.0,225.0
161.0,222.0
202.0,195.0
208.0,185.0
222.0,174.0
235.0,168.0
252.0,164.0
202.0,232.0
212.0,249.0
218.0,262.0
225.0,272.0
218.0,286.0
225.0,282.0
235.0,279.0
242.0,272.0
249.0,262.0
151.0,259.0
154.0,249.0
164.0,242.0
181.0,242.0
171.0,252.0
161.0,259.0
222.0,212.0
225.0,201.0
235.0,195.0
249.0,191.0
242.0,201.0
232.0,208.0
218.0,320.0
222.0,306.0
232.0,296.0
242.0,289.0
249.0,282.0
269.0,272.0
289.0,269.0
286.0,296.0
276.0,309.0
266.0,320.0
252.0,330.0
239.0,330.0
218.0,320.0
235.0,303.0
245.0,296.0
259.0,286.0
286.0,269.0
269.0,299.0
259.0,309.0
245.0,316.0
