125.0,199.0
125.0,228.0
128.0,254.0
128.0,279.0
136.0,304.0
147.0,330.0
161.0,344.0
183.0,359.0
215.0,373.0
248.0,366.0
274.0,352.0
292.0,341.0
306.0,319.0
317.0,290.0
321.0,268.0
328.0,243.0
332.0,214.0
147.0,181.0
157.0,177.0
176.0,181.0
190.0,185.0
205.0,192.0
259.0,196.0
274.0,188.0
288.0,185.0
303.0,188.0
313.0,192.0
230.0,221.0
230.0,239.0
226.0,257.0
226.0,272.0
205.0,272.0
212.0,279.0
223.0,283.0
234.0,279.0
245.0,275.0
165.0,206.0
176.0,206.0
186.0,206.0
201.0,214.0
186.0,214.0
172.0,214.0
259.0,217.0
270.0,214.0
284.0,214.0
292.0,217.0
284.0,225.0
270.0,225.0
176.0,294.0
190.0,294.0
212.0,294.0
223.0,294.0
234.0,294.0
252.0,297.0
266.0,301.0
248.0,315.0
234.0,323.0
219.0,323.0
205.0,323.0
194.0,312.0
179.0,294.0
208.0,301.0
223.0,301.0
237.0,301.0
266.0,301.0
234.0,312.0
219.0,312.0
208.0,308.0
