125.0,178.0
118.0,206.0
111.0,226.0
111.0,250.0
111.0,273.0
122.0,294.0
142.0,307.0
166.0,324.0
193.0,338.0
213.0,345.0
223.0,345.0
234.0,345.0
250.0,334.0
264.0,318.0
274.0,301.0
284.0,284.0
291.0,267.0
183.0,168.0
200.0,168.0
217.0,172.0
227.0,178.0
237.0,185.0
278.0,206.0
288.0,209.0
295.0,212.0
305.0,223.0
305.0,236.0
250.0,216.0
247.0,226.0
250.0,236.0
247.0,246.0
217.0,253.0
227.0,256.0
234.0,260.0
240.0,263.0
244.0,267.0
189.0,195.0
203.0,195.0
213.0,199.0
220.0,209.0
210.0,206.0
200.0,202.0
261.0,229.0
271.0,229.0
281.0,236.0
284.0,243.0
278.0,243.0
267.0,236.0
186.0,273.0
206.0,270.0
223.0,270.0
227.0,273.0
234.0,277.0
244.0,287.0
244.0,301.0
234.0,301.0
227.0,301.0
220.0,297.0
210.0,290.0
200.0,284.0
189.0,273.0
213.0,277.0
223.0,280.0
230.0,287.0
240.0,301.0
230.0,287.0
223.0,284.0
213.0,280.0
