119.0,176.0
119.0,208.0
123.0,236.0
127.0,261.0
131.0,293.0
143.0,321.0
159.0,346.0
184.0,366.0
216.0,382.0
252.0,374.0
281.0,350.0
301.0,330.0
317.0,301.0
325.0,273.0
333.0,249.0
341.0,220.0
349.0,192.0
143.0,176.0
155.0,172.0
171.0,176.0
188.0,180.0
200.0,188.0
260.0,196.0
277.0,188.0
293.0,184.0
313.0,188.0
325.0,188.0
228.0,224.0
228.0,249.0
224.0,273.0
224.0,289.0
204.0,285.0
212.0,289.0
224.0,293.0
236.0,293.0
244.0,289.0
159.0,204.0
171.0,204.0
188.0,204.0
200.0,212.0
188.0,216.0
171.0,216.0
260.0,220.0
277.0,212.0
293.0,212.0
305.0,216.0
293.0,224.0
273.0,224.0
179.0,305.0
196.0,305.0
216.0,305.0
224.0,309.0
232.0,305.0
252.0,309.0
269.0,313.0
252.0,330.0
236.0,338.0
224.0,338.0
208.0,334.0
196.0,325.0
184.0,305.0
208.0,313.0
224.0,313.0
236.0,313.0
264.0,313.0
236.0,321.0
224.0,321.0
212.0,317.0
