103.0,216.0
107.0,241.0
114.0,266.0
121.0,287.0
136.0,309.0
157.0,330.0
175.0,345.0
200.0,359.0
229.0,363.0
250.0,355.0
261.0,348.0
271.0,338.0
282.0,320.0
289.0,295.0
297.0,273.0
304.0,252.0
304.0,223.0
146.0,191.0
164.0,180.0
182.0,180.0
200.0,180.0
211.0,187.0
261.0,187.0
271.0,184.0
282.0,180.0
297.0,184.0
300.0,191.0
236.0,220.0
239.0,237.0
243.0,255.0
243.0,270.0
218.0,280.0
229.0,280.0
239.0,284.0
246.0,280.0
254.0,280.0
168.0,216.0
182.0,212.0
196.0,212.0
204.0,216.0
196.0,223.0
182.0,223.0
254.0,220.0
268.0,212.0
279.0,212.0
286.0,216.0
279.0,223.0
268.0,223.0
200.0,320.0
214.0,309.0
232.0,302.0
239.0,305.0
246.0,302.0
257.0,309.0
261.0,320.0
254.0,330.0
246.0,334.0
236.0,338.0
225.0,334.0
214.0,330.0
200.0,316.0
225.0,316.0
236.0,312.0
246.0,316.0
261.0,320.0
246.0,323.0
236.0,323.0
225.0,323.0
