93.0,236.0
100.0,264.0
110.0,292.0
117.0,312.0
134.0,336.0
151.0,350.0
175.0,360.0
203.0,367.0
234.0,371.0
261.0,364.0
268.0,357.0
275.0,343.0
285.0,326.0
289.0,298.0
292.0,274.0
292.0,254.0
289.0,226.0
144.0,202.0
162.0,192.0
179.0,185.0
193.0,185.0
206.0,188.0
251.0,188.0
258.0,185.0
268.0,181.0
275.0,185.0
282.0,195.0
230.0,216.0
237.0,233.0
244.0,247.0
244.0,261.0
224.0,274.0
230.0,274.0
241.0,274.0
248.0,274.0
251.0,274.0
168.0,223.0
182.0,219.0
193.0,219.0
203.0,223.0
193.0,226.0
182.0,226.0
248.0,219.0
258.0,212.0
268.0,212.0
272.0,216.0
268.0,219.0
258.0,219.0
206.0,312.0
220.0,298.0
237.0,288.0
244.0,288.0
251.0,288.0
261.0,298.0
265.0,312.0
258.0,319.0
251.0,326.0
241.0,326.0
230.0,326.0
220.0,323.0
210.0,312.0
234.0,302.0
241.0,298.0
251.0,302.0
261.0,312.0
251.0,312.0
241.0,316.0
230.0,312.0
