205.0,379.0
230.0,376.0
251.0,373.0
266.0,367.0
282.0,358.0
294.0,339.0
303.0,318.0
306.0,290.0
310.0,262.0
306.0,247.0
300.0,238.0
294.0,231.0
282.0,225.0
266.0,216.0
248.0,210.0
230.0,204.0
208.0,201.0
168.0,330.0
159.0,318.0
156.0,302.0
159.0,290.0
162.0,278.0
156.0,238.0
153.0,228.0
153.0,219.0
162.0,204.0
177.0,201.0
183.0,256.0
196.0,247.0
205.0,238.0
214.0,235.0
230.0,262.0
233.0,253.0
233.0,247.0
233.0,238.0
233.0,235.0
186.0,312.0
180.0,302.0
180.0,290.0
186.0,284.0
189.0,290.0
189.0,302.0
193.0,241.0
189.0,228.0
193.0,219.0
199.0,216.0
199.0,222.0
196.0,228.0
260.0,281.0
251.0,265.0
245.0,250.0
248.0,244.0
248.0,241.0
254.0,231.0
263.0,231.0
266.0,235.0
270.0,238.0
266.0,247.0
266.0,256.0
263.0,265.0
260.0,281.0
254.0,256.0
254.0,247.0
257.0,241.0
263.0,235.0
257.0,241.0
257.0,247.0
257.0,256.0
