88.0,239.0
95.0,266.0
102.0,293.0
112.0,316.0
129.0,343.0
152.0,363.0
186.0,373.0
216.0,377.0
239.0,380.0
253.0,370.0
256.0,360.0
256.0,350.0
250.0,326.0
253.0,300.0
246.0,283.0
239.0,263.0
229.0,236.0
162.0,205.0
182.0,195.0
196.0,192.0
206.0,192.0
216.0,195.0
229.0,199.0
233.0,195.0
233.0,199.0
229.0,202.0
219.0,212.0
226.0,226.0
239.0,236.0
253.0,246.0
256.0,259.0
229.0,276.0
236.0,276.0
243.0,279.0
246.0,276.0
243.0,276.0
182.0,222.0
196.0,216.0
199.0,216.0
199.0,226.0
199.0,226.0
192.0,226.0
219.0,229.0
226.0,222.0
229.0,222.0
223.0,229.0
229.0,232.0
226.0,229.0
216.0,316.0
233.0,303.0
246.0,296.0
250.0,296.0
253.0,296.0
250.0,303.0
243.0,313.0
250.0,316.0
253.0,320.0
250.0,320.0
246.0,320.0
236.0,320.0
219.0,316.0
239.0,306.0
246.0,306.0
246.0,306.0
243.0,313.0
250.0,306.0
246.0,306.0
243.0,306.0
