207.0,223.0
198.0,254.0
195.0,276.0
195.0,299.0
207.0,330.0
210.0,346.0
210.0,356.0
217.0,362.0
233.0,369.0
252.0,365.0
280.0,356.0
303.0,343.0
322.0,327.0
334.0,305.0
337.0,286.0
344.0,264.0
347.0,238.0
217.0,194.0
207.0,188.0
207.0,184.0
207.0,188.0
210.0,191.0
230.0,197.0
236.0,194.0
249.0,194.0
261.0,200.0
277.0,210.0
214.0,226.0
201.0,242.0
188.0,254.0
185.0,267.0
201.0,276.0
201.0,280.0
204.0,283.0
210.0,280.0
217.0,280.0
214.0,216.0
207.0,210.0
214.0,213.0
220.0,219.0
214.0,223.0
210.0,219.0
242.0,226.0
242.0,223.0
249.0,223.0
258.0,229.0
252.0,232.0
242.0,229.0
207.0,308.0
198.0,302.0
198.0,296.0
201.0,299.0
204.0,299.0
223.0,308.0
242.0,315.0
226.0,324.0
214.0,330.0
207.0,330.0
201.0,330.0
204.0,321.0
207.0,308.0
204.0,308.0
204.0,308.0
214.0,308.0
239.0,315.0
214.0,318.0
207.0,318.0
204.0,315.0
