213.0,240.0
203.0,269.0
200.0,292.0
197.0,308.0
200.0,327.0
203.0,350.0
203.0,360.0
210.0,366.0
223.0,369.0
239.0,360.0
268.0,347.0
294.0,334.0
313.0,311.0
326.0,285.0
329.0,266.0
329.0,240.0
333.0,214.0
229.0,220.0
213.0,207.0
206.0,201.0
203.0,201.0
203.0,204.0
213.0,194.0
216.0,191.0
226.0,188.0
235.0,188.0
252.0,191.0
203.0,224.0
190.0,243.0
180.0,259.0
177.0,272.0
200.0,285.0
197.0,285.0
197.0,285.0
203.0,282.0
210.0,275.0
219.0,237.0
213.0,227.0
216.0,227.0
219.0,230.0
216.0,233.0
216.0,237.0
226.0,220.0
226.0,214.0
229.0,211.0
239.0,214.0
232.0,220.0
226.0,224.0
210.0,321.0
200.0,311.0
197.0,301.0
197.0,301.0
200.0,298.0
213.0,301.0
232.0,305.0
213.0,311.0
203.0,318.0
200.0,321.0
197.0,324.0
200.0,321.0
210.0,318.0
203.0,311.0
203.0,311.0
206.0,308.0
229.0,305.0
206.0,308.0
200.0,311.0
200.0,311.0
