123.0,212.0
123.0,240.0
120.0,261.0
123.0,283.0
132.0,305.0
148.0,324.0
170.0,339.0
194.0,355.0
210.0,364.0
222.0,361.0
229.0,355.0
232.0,345.0
238.0,330.0
247.0,308.0
244.0,292.0
247.0,274.0
244.0,249.0
204.0,193.0
219.0,187.0
232.0,187.0
238.0,190.0
244.0,196.0
254.0,208.0
254.0,205.0
254.0,205.0
247.0,212.0
235.0,224.0
244.0,233.0
250.0,249.0
260.0,261.0
260.0,274.0
232.0,283.0
238.0,283.0
244.0,286.0
244.0,286.0
241.0,286.0
216.0,218.0
226.0,215.0
229.0,218.0
226.0,227.0
229.0,227.0
222.0,224.0
238.0,240.0
244.0,233.0
244.0,236.0
238.0,243.0
241.0,246.0
241.0,243.0
219.0,308.0
235.0,305.0
244.0,302.0
247.0,305.0
247.0,302.0
244.0,311.0
232.0,317.0
241.0,324.0
241.0,327.0
238.0,327.0
235.0,324.0
232.0,317.0
222.0,308.0
238.0,311.0
241.0,311.0
241.0,314.0
232.0,317.0
241.0,314.0
241.0,314.0
238.0,311.0
